costumer_id,recom_articles
3319755920444815383,"[706016001, 723872001, 758581001, 684341002, 841173002, 868309002, 723669002, 685813007, 701802001, 859850002, 558986003, 429322001, 873706001, 685813016, 872575001, 399223068, 707508002, 654410023, 349301032, 702249001, 693321007, 932798001, 638142002, 679774001, 748574002, 705800001, 761288002, 657512003, 585480001, 519583045, 655784007, 572573002, 614429002, 630141002, 720125007, 801309010, 782066002, 724626004, 637255001, 737639001, 812167004, 734460002, 746332002, 643985003, 662257006, 720125040, 846150001, 589222001, 680262003, 663515001, 640539002, 720125051, 846139003, 822203005, 278811002, 788720001, 761968001, 650672002, 713712001, 751216001, 446224002, 663568009, 759909002, 794768011, 636421003, 571706001, 777690002, 691834001, 661306005, 640154008, 758191001, 668815001, 599580061, 600932001, 852228002, 547780002, 659460003, 687034024, 678073001, 772537001, 777273005, 563609005, 817358001, 731086002, 821731001, 763171003, 908728001, 872920001, 708845001, 857901001, 554477007, 619778001, 673677010, 713602002, 743234001, 399223001, 399223004, 673900001, 708460006, 752481001, 841260010, 399201005, 854550001, 399223028, 399223029, 810838009, 708459002, 556438013]"
3401727506273065409,"[706016001, 825600002, 355072002, 704128001, 777504006, 666581003, 762261005, 350911002, 618655006, 806388003, 807241001, 817353007, 699924030, 744712001, 694344004, 771005001, 678280009, 637661003, 701853001, 857277001, 745298001, 552370002, 770578001, 852370004, 779890001, 779250006, 772743001, 574109017, 671783001, 661095001, 660327002, 570004062, 758034015, 408647009, 885468002, 750428001, 554450019, 781862001, 537766005, 750960001, 189616008, 781413001, 785861001, 799365003, 759482001, 784698001, 509210002, 740922002, 661306005, 554479001, 856527002, 733935003, 722468002, 754404004, 630116005, 702969002, 852174001, 842062003, 854883002, 811235004, 465816001, 781400002, 870765002, 733869003, 653666006, 580482011, 726956001, 742924002, 718732001, 611415014, 834412007, 579105001, 807329002, 671553001, 700758001, 738230004, 775435001, 743979002, 721270012]"
3407358910964148684,"[706016001, 859136002, 681376001, 659381001, 704128007, 827968007, 655861001, 724405002, 733045002, 922037002, 918645001, 699445001, 563477007, 706016015, 821397007, 824778001, 892309002, 708138002, 707743003, 399223068, 832479003, 557994014, 718292001, 840607010, 652361001, 753737001, 632982059, 740457003, 639273003, 739529007, 654046001, 762846001, 670942003, 837438002, 796243001, 827411006, 855080002, 662888005, 700701001, 809757002, 762205003, 640989003, 643357001, 678942031, 688498001, 853394001, 751591001, 719239001, 812167004, 675068001, 599580001, 738556001, 351484002, 675068005, 678942054, 777148003, 566140004, 825585001, 855793004, 599580017, 659462002, 719238004, 711462005, 522374004, 616635001, 266875006, 623632002, 683024003, 554598027, 779333003, 811397005, 879781004, 739590033, 738330002, 733067001, 717490070, 833530006, 632143001, 554479001, 858895001, 842607001, 891663002, 785060001, 816591015, 709177001, 837049002, 504154027, 751471021, 803118003, 708366004, 822115001, 807331001, 598755003, 510126016, 673144001, 687704001, 708472003, 810520002, 764280001, 860525001, 719245001, 837741001, 776237006, 711053007, 728162001, 728162002, 473954008, 743223001, 793911001, 794007001, 768759001, 738540001, 775148001, 619884001, 876332002, 811905001, 846753002, 748097003, 708311021, 787894001, 695542005, 782059001, 813451002, 707179005, 536139006]"
3436922688135348018,"[496923008, 490176001, 687424003, 859136004, 786336005, 817472007, 699621001, 689813002, 861685001, 862325004, 892794001, 699930006, 526751002, 859247002, 568597022, 687034015, 717490079, 662644002, 877769001, 786921001, 816841005, 871710001, 929598002, 622969013, 870643001, 710611002, 745475003, 708499004, 816563005, 832616001, 934072003, 817352006, 843213001, 896338002, 686631002, 636455005, 783346017, 591180001, 861740001, 672748004, 717879014, 728156006, 188183018, 807681007, 746518001, 779910002, 893350002, 708311029, 621915006]"
3453609012885981507,"[399201026, 835136002, 670752002, 501323011, 704128007, 782059001, 821397007, 827658003, 563519006, 815028001, 902388002, 640244002, 760084006, 652361001, 668041001, 602985003, 566942002, 670942003, 656734005, 781758008, 636392001, 797608001, 547752004, 643678021, 724904009, 746994001, 626813010, 883026001, 156231001, 751591001, 880839003, 372860001, 372860002, 675068001, 674492003, 675068005, 799356002, 825585001, 865073002, 735121001, 703558001, 754374001, 572998001, 624486002, 712230002, 771664001, 850917001, 620933002, 478992010, 865594002, 663674002, 833530006, 691855001, 554479001, 858895001, 823140002, 599580072, 883033002, 803118003, 620963002, 598755003, 809411004, 607427005, 737432001, 824813001, 781613001, 803757002, 755309004, 726925005, 853186001, 674606037, 749815001, 736983002, 674606042, 855735002, 783244001, 373506024, 909601001, 640129002, 578113002, 805505001, 753857001, 794454002, 797526003, 521302004, 673462004, 305931001, 761067001, 707179005]"
3462004755948480641,"[686496001, 648320002, 762048002, 817472001, 872000002, 891392001, 827968007, 708085001, 778581001, 723349003, 732725002, 628917001, 892309002, 912208002, 773461001, 603584018, 708138002, 408554004, 658495001, 832479003, 733749022, 702762014, 557994014, 710900001, 845428004, 665044006, 814441001, 825577002, 854025003, 743113004, 726537005, 639273003, 678942001, 579541042, 669715001, 777043002, 699283001, 905811002, 544627004, 723912001, 855080002, 505512004, 678942031, 572797009, 537085009, 861682001, 853394001, 685010001, 856786002, 675271001, 698983002, 578311002, 897340001, 814684002, 351484002, 777148003, 566140004, 697564006, 713993061, 675068008, 858161001, 665201001, 814705001, 855793004, 784785002, 865073002, 675142001, 522374004, 712838006, 572582008, 782875001, 554450042, 253448059, 869691002, 551462012, 266875006, 827824001, 758064002, 699600003, 733424002, 683024003, 578480002, 634320003, 723824004, 768229001, 665477002, 882757003, 736677001, 837306001, 736154002, 708090002, 731407001, 784143001, 711727003, 750127001, 700367006, 457722015, 693572001, 758084002, 659204002, 625316004, 626521001, 665305001, 697177001, 594543023, 658403001, 713699002, 807331001, 714083009, 738072001, 851608003, 599672002, 294008005, 689005001, 941005005, 711053007, 759266001, 619234001, 692930003, 679853009, 728162001, 728162002, 473954008, 679895001, 768759001, 639895003, 640716001, 816588002, 814668003, 826508005, 701729002, 846753002, 682550002, 564310008, 733067001, 607691002, 798763004]"
3850493933766223503,"[648320002, 733424002, 762048002, 595696005, 768229001, 724405002, 733045002, 628917001, 732842001, 632143001, 813451002, 784143001, 658495001, 702762014, 808628002, 845428004, 780297001, 709177001, 854025003, 743113004, 782875001, 654046001, 762846001, 678942001, 669715001, 713699002, 658403001, 714083009, 738072001, 673144001, 505512004, 687704001, 294008005, 637661002, 554477005, 565379022, 572797009, 759266001, 679853009, 861682001, 758002008, 793911001, 578311002, 607031008, 617660001, 881111008, 640716001, 738540001, 675068008, 663825001, 772033001, 774785002, 701729002, 811905001, 814705001, 599580017, 682550002, 684209012, 695542005, 712838006, 564310008, 616635001, 607691002]"
3976750382053506539,[]
4047657981034145227,"[706016001, 559616002, 717664002, 708352004, 821152003, 830016003, 760597001, 802485002, 667499018, 816597006, 784650001, 840426001, 581162007, 877279002, 624148003, 664319016, 805321001, 714790017, 910601003, 809961003, 661417005, 772830001, 665481014, 838099001, 717779002, 657512001, 655784007, 682813001, 448509001, 815549001, 587229001, 621757003, 846354001, 726418002, 895506003, 715154004, 574109012, 778386002, 709746003, 584327002, 400285020, 783346016, 802556001, 734460002, 743644002, 798972004, 879996001, 643985001, 771537002, 677638001, 585158001, 832166002, 731046003, 745702004, 779622003, 757286005, 714790008, 787387001, 690107001, 663003004, 747216001, 761968002, 591088003, 684080003, 828912004, 850224001, 702800007, 189616008, 652869001, 787237002, 722437001, 683024003, 714790024, 664133001, 633285002, 681594001, 736218002, 758650003, 917434004, 684186005, 736090003, 814650001, 604015001, 896527002, 695151001, 778064028, 770351005, 636207006, 548613029, 559193001, 829977004, 687524014, 900398001, 560270001, 873678003, 688558001, 583534002, 834051002, 772899002, 745475004, 739267004, 763171003, 510126016, 678968001, 659832001, 719128001, 825720004, 870776002, 518328009, 749400009, 809901003, 738713035, 722349006, 790096002, 880738001, 832482002, 822946002, 842605009, 843671001, 808631002, 674606046, 786668001, 465655010, 867948001, 831777001, 660599017, 839521001, 786657004, 809206001, 680374001, 856310002, 633131001, 733931002, 741259006, 562252031]"
4049317609389040926,"[704128001, 706016001, 752000003, 731520001, 857163001, 723872001, 842560001, 823168006, 740427001, 723669002, 666581003, 723349003, 736213002, 876053002, 429322001, 873706001, 640021011, 413707031, 733098011, 749407004, 679285020, 490794014, 640021023, 637940003, 564309029, 740564007, 727593004, 817353007, 693321007, 739529007, 764542002, 717779001, 844915003, 807241022, 744712001, 585480001, 696125001, 700701002, 572573002, 614429002, 630141002, 802461001, 818397001, 487827024, 745298001, 770578001, 779890001, 903773002, 772349008, 779250006, 788754002, 868018004, 737639001, 889575002, 627047002, 803986008, 746994009, 774151001, 636455009, 746332002, 731644001, 589222001, 605094001, 452486003, 783398001, 564219001, 278811002, 820507003, 590203003, 706268030, 768912001, 773808002, 516859013, 868939001, 836997001, 716581002, 738309002, 665477002, 708090001, 650682004, 674010008, 668815001, 857007001, 552346014, 600932001, 547780002, 659460003, 754404004, 873092002, 676580003, 687034024, 678073001, 754425002, 772537001, 824185002, 563609005, 636238001, 708740018, 842062003, 757614001, 666382005, 705966006, 767192001, 781400002, 857901001, 657227002, 910701002, 598285004, 699469004, 852365001, 743234001, 707051002, 745250003, 399223001, 843671001, 399223004, 580482012, 718732001, 660599013, 708460006, 765729001, 700737002, 909185002, 399201005, 916598001, 598806001, 799190003, 738230004, 816759029, 399223029, 887830002, 677899001, 743979002, 765739003, 721270012]"
4086382964670907260,"[706016001, 729808002, 736592003, 681376001, 683621001, 685813001, 689109003, 631536012, 838357002, 699445001, 659381001, 879781004, 758650003, 724906009, 753279001, 732463001, 891663002, 794884001, 718292001, 624633001, 511817001, 665657003, 763785001, 753737001, 673396015, 837438002, 599580083, 772899001, 822115001, 796243001, 544627004, 827411006, 179208001, 253448002, 552473031, 651869001, 643357001, 837741001, 726925005, 688498001, 826498003, 794007001, 790791004, 794572001, 559634018, 619884001, 876332002, 663515004, 611020017, 719238004, 572582012]"
4088098103715511293,"[731520001, 815264002, 720752003, 501323012, 704128007, 836997001, 679285002, 670949002, 738309002, 782059001, 821397007, 824778001, 717066005, 833530006, 858895001, 898287001, 824767001, 749407004, 552346014, 490794014, 880308001, 637940003, 586896037, 564309029, 740564007, 652361001, 727593004, 636238001, 670942003, 803118003, 665481013, 598755003, 807241022, 767192001, 564219001, 399136073, 716045002, 700701002, 764045004, 910701002, 598285004, 699469004, 740498001, 706268030, 751591001, 627047002, 836327003, 675068001, 722828001, 675068005, 825585001, 865073002, 755745001, 700737002, 767862001, 598806001, 452486003, 789403001, 590203003, 707179005, 278811006]"
4111181464026910813,"[670752002, 501323011, 825600004, 648256002, 817280008, 746069006, 789770001, 844906001, 827658003, 634591002, 740564001, 482207016, 794889001, 868393001, 698270002, 762846003, 656734005, 762846008, 827635001, 781758008, 645065020, 797608001, 643678021, 850251001, 719229001, 811773002, 889565001, 644797009, 581138002, 828114003, 890450001, 875239002, 795975003, 572604001, 799356002, 836284002, 576775009, 714620005, 836625002, 488561003, 712230002, 605777010, 674651001, 822203005, 681180030, 762096002, 919248002, 676592002, 634320007, 751557002, 478992010, 707717006, 663674002, 760975001, 656015002, 745199003, 762063004, 876367002, 739503002, 549252001, 446224035, 677999012, 624633001, 554479018, 316441001, 643577001, 877273001, 554598067, 598755001, 809411004, 856440001, 557048001, 610776001, 866520001, 695544005, 857901001, 826541002, 552473036, 755309004, 726925005, 764514002, 731160021, 687704022, 752514007, 749815001, 855735002, 822199001, 580482011, 879863001, 819500001, 776237030, 732545001, 879265002, 753857001, 711521004, 733782001, 794454002, 673462004, 305931001, 607030008, 883275001]"
4176390316045799117,"[535035001, 594264003, 817472004, 778064003, 665636005, 833100003, 815549001, 507910026, 413707031, 708345005, 802994007, 761619001, 822959001, 835563006]"
4181321428134864254,[]
4386781079372849897,"[512251008, 706016001, 797088002, 723872001, 778064006, 751941002, 743840011, 794389003, 723669002, 429322001, 873706001, 661306005, 668815001, 600932001, 547780002, 659460003, 678073001, 808841002, 772537001, 790505004, 563609005, 693321007, 771118010, 842792001, 585480001, 730365001, 677917002, 857901001, 572573002, 614429002, 630141002, 487827024, 708098001, 865458002, 781613011, 743234001, 399223001, 737639001, 399223004, 684087008, 708460006, 399201005, 722438001, 589222001, 399223029, 278811002]"
4392454497723529545,"[741040001, 842112001, 663160001, 722376001, 861848004, 746861001, 932365005, 685066002, 635274003, 834682004, 934122004, 796239001, 818031002, 767687001, 746087001, 790663003, 395575001, 852775002, 861767001, 888727009, 665668004, 701657001, 927865001, 743630001, 756094001, 705734001, 844483001, 627107005]"
4935026570574057598,"[828992001, 859136002, 717365001, 123173001, 761701002, 698949002, 811397005, 850917005, 563477007, 706016015, 739590033, 893050002, 717490070, 585130007, 914319001, 717679001, 399223068, 760975006, 646676003, 504154021, 579541030, 816591015, 780297002, 784587002, 693694001, 745038002, 796137010, 719523001, 848435002, 642051004, 794760003, 610744006, 767032006, 743869001, 700701001, 762205003, 809549002, 840061002, 877773004, 852498001, 756322001, 788242001, 756322004, 743223001, 774279002, 671607001, 812167004, 716348004, 640156004, 629420006, 678942054, 832465001, 581105002, 748097003, 832465002, 251510001, 541926001, 554450042]"
5004627015677041854,"[717664001, 870528005, 853792005, 827968007, 689109001, 893141001, 711701003, 684341002, 892309002, 408875018, 670698002, 827370002, 708138002, 824778004, 774879001, 832479003, 557994014, 589748001, 746196002, 676052008, 770345002, 681385003, 639273003, 852585002, 689365040, 437150001, 765086002, 688105011, 646035001, 621363002, 678942011, 669715001, 629758013, 749704002, 662888003, 855080002, 823165001, 785853001, 742525002, 734077003, 678942031, 853394001, 793906002, 700850003, 726226002, 712914003, 796210010, 419634010, 649671004, 855239002, 875719003, 753916001, 781180002, 351484002, 777148003, 566140004, 681180006, 745265001, 355569002, 767473003, 721457004, 789393003, 855793004, 825585002, 522374004, 718939002, 626587004, 266875006, 879248004, 708432005, 798885001, 681381003, 446224016, 189626001, 892421009, 599580055, 671663001, 658287002, 652367003, 818031001, 883033001, 671385002, 504154027, 687524012, 835417002, 607705002, 695545008, 778062001, 853006001, 484398001, 716163001, 670499002, 859363003, 807331001, 659854010, 747939002, 748856002, 863000003, 559630020, 806605001, 559630026, 712216009, 757741003, 757709005, 565379022, 554477007, 711053007, 728162001, 728162002, 824194002, 456163030, 473954008, 768759001, 679287004, 870188001, 693612003, 780172004, 846753002, 560214001, 667446001, 825782002, 875350001, 537612021, 733067001, 852523003, 539723006]"
